ds,brand,store_type,quantity,unit_price
27-01-2023,Hershey,Mall,141,8.81
27-01-2023,Hershey,Online,143,8.83
27-01-2023,Hershey,Retail,107,8.67
27-01-2023,Lindt,Airport,213,8.82
27-01-2023,Lindt,Mall,190,7.82
27-01-2023,Lindt,Online,185,8.39
27-01-2023,Lindt,Retail,110,9.84
27-01-2023,Mars,Airport,265,9.08
27-01-2023,Mars,Mall,194,9.42
27-01-2023,Mars,Online,141,9.32
27-01-2023,Mars,Retail,105,9.31
28-01-2023,Cadbury,Airport,264,9.11
28-01-2023,Cadbury,Mall,200,8.69
28-01-2023,Cadbury,Online,227,9.03
28-01-2023,Cadbury,Retail,115,10.18
28-01-2023,Ferrero,Airport,215,9.53
28-01-2023,Ferrero,Mall,209,8.41
28-01-2023,Ferrero,Online,209,8.91
28-01-2023,Ferrero,Retail,157,8.67
28-01-2023,Godiva,Airport,130,8.54
28-01-2023,Godiva,Mall,175,8.91
28-01-2023,Godiva,Online,183,8.58
28-01-2023,Godiva,Retail,89,9.18
28-01-2023,Hershey,Airport,161,8.92
28-01-2023,Hershey,Mall,125,8.56
28-01-2023,Hershey,Online,117,9.6
28-01-2023,Hershey,Retail,111,8.38
28-01-2023,Lindt,Airport,255,8.19
28-01-2023,Lindt,Mall,170,9.24
28-01-2023,Lindt,Online,142,8.29
28-01-2023,Lindt,Retail,149,9.73
28-01-2023,Mars,Airport,238,8.84
28-01-2023,Mars,Mall,234,8.95
28-01-2023,Mars,Online,154,9.57
28-01-2023,Mars,Retail,127,8.85
29-01-2023,Cadbury,Airport,284,8.71
29-01-2023,Cadbury,Mall,171,9.1
29-01-2023,Cadbury,Online,210,8.36
29-01-2023,Cadbury,Retail,161,8.45
29-01-2023,Ferrero,Airport,221,8.6
29-01-2023,Ferrero,Mall,170,8.78
29-01-2023,Ferrero,Online,178,9.81
29-01-2023,Ferrero,Retail,161,7.77
29-01-2023,Godiva,Airport,186,8.5
29-01-2023,Godiva,Mall,162,8.98
29-01-2023,Godiva,Online,185,8.23
29-01-2023,Godiva,Retail,83,8.66
29-01-2023,Hershey,Airport,179,9.13
29-01-2023,Hershey,Mall,159,9.75
29-01-2023,Hershey,Online,135,9.13
29-01-2023,Hershey,Retail,78,9.57
29-01-2023,Lindt,Airport,183,9.32
29-01-2023,Lindt,Mall,171,9.41
29-01-2023,Lindt,Online,168,9.19
29-01-2023,Lindt,Retail,136,9.8
29-01-2023,Mars,Airport,182,9.08
29-01-2023,Mars,Mall,179,8.95
29-01-2023,Mars,Online,175,8.81
29-01-2023,Mars,Retail,150,8.59
30-01-2023,Cadbury,Airport,244,9.03
30-01-2023,Cadbury,Mall,230,9.23
30-01-2023,Cadbury,Online,213,9.15
30-01-2023,Cadbury,Retail,102,11.18
30-01-2023,Ferrero,Airport,228,8.88
30-01-2023,Ferrero,Mall,207,9.1
30-01-2023,Ferrero,Online,192,9.33
30-01-2023,Ferrero,Retail,96,8.34
30-01-2023,Godiva,Airport,199,9.28
30-01-2023,Godiva,Mall,136,9.76
30-01-2023,Godiva,Online,190,9.44
30-01-2023,Godiva,Retail,112,8.41
30-01-2023,Hershey,Airport,136,10.06
30-01-2023,Hershey,Mall,157,9.26
30-01-2023,Hershey,Online,145,8.91
30-01-2023,Hershey,Retail,114,8.76
30-01-2023,Lindt,Airport,202,8.85
30-01-2023,Lindt,Mall,181,9.25
30-01-2023,Lindt,Online,224,9.28
30-01-2023,Lindt,Retail,113,8.53
30-01-2023,Mars,Airport,241,8.8
30-01-2023,Mars,Mall,251,8.59
30-01-2023,Mars,Online,164,9.26
30-01-2023,Mars,Retail,118,8.56
31-01-2023,Cadbury,Airport,192,8.51
31-01-2023,Cadbury,Mall,194,9.08
31-01-2023,Cadbury,Online,174,9.37
31-01-2023,Cadbury,Retail,170,8.47
31-01-2023,Ferrero,Airport,160,9.61
31-01-2023,Ferrero,Mall,211,9.57
31-01-2023,Ferrero,Online,231,9.48
31-01-2023,Ferrero,Retail,122,8.94
31-01-2023,Godiva,Airport,181,9.4
31-01-2023,Godiva,Mall,143,8.7
31-01-2023,Godiva,Online,187,8.86
31-01-2023,Godiva,Retail,111,8.36
31-01-2023,Hershey,Airport,183,9.47
31-01-2023,Hershey,Mall,202,8.62
31-01-2023,Hershey,Online,124,10.4
31-01-2023,Hershey,Retail,81,8.49
31-01-2023,Lindt,Airport,215,8.9
31-01-2023,Lindt,Mall,230,9.43
31-01-2023,Lindt,Online,173,9.32
31-01-2023,Lindt,Retail,121,8.9
31-01-2023,Mars,Airport,239,8.22
31-01-2023,Mars,Mall,202,8.82
31-01-2023,Mars,Online,152,8.98
31-01-2023,Mars,Retail,128,8.9
01-02-2023,Cadbury,Airport,187,9.12
01-02-2023,Cadbury,Mall,178,9.14
01-02-2023,Cadbury,Online,198,8.02
01-02-2023,Cadbury,Retail,148,9.66
01-02-2023,Ferrero,Airport,228,9.03
01-02-2023,Ferrero,Mall,161,8.39
01-02-2023,Ferrero,Online,194,9.54
01-02-2023,Ferrero,Retail,156,8.17
01-02-2023,Godiva,Airport,149,8.58
01-02-2023,Godiva,Mall,127,8.48
01-02-2023,Godiva,Online,161,8.55
01-02-2023,Godiva,Retail,144,9.1
01-02-2023,Hershey,Airport,161,8.39
01-02-2023,Hershey,Mall,172,8.94
01-02-2023,Hershey,Online,130,8.94
01-02-2023,Hershey,Retail,84,9.09
01-02-2023,Lindt,Airport,237,9.19
01-02-2023,Lindt,Mall,156,8.01
01-02-2023,Lindt,Online,145,8.4
01-02-2023,Lindt,Retail,103,8.51
01-02-2023,Mars,Airport,175,8.86
01-02-2023,Mars,Mall,148,9.03
01-02-2023,Mars,Online,225,9.49
01-02-2023,Mars,Retail,126,9.01
02-02-2023,Cadbury,Airport,235,8.64
02-02-2023,Cadbury,Mall,236,8.72
02-02-2023,Cadbury,Online,164,9.1
02-02-2023,Cadbury,Retail,132,9.68
02-02-2023,Ferrero,Airport,237,8.96
02-02-2023,Ferrero,Mall,177,9.15
02-02-2023,Ferrero,Online,183,9.47
02-02-2023,Ferrero,Retail,146,9.47
02-02-2023,Godiva,Airport,161,8.62
02-02-2023,Godiva,Mall,191,8.2
02-02-2023,Godiva,Online,127,10.06
02-02-2023,Godiva,Retail,125,8.7
02-02-2023,Hershey,Airport,161,8.54
02-02-2023,Hershey,Mall,149,9.53
02-02-2023,Hershey,Online,120,8.76
02-02-2023,Hershey,Retail,103,9.15
02-02-2023,Lindt,Airport,228,9.53
02-02-2023,Lindt,Mall,170,8.56
02-02-2023,Lindt,Online,142,9.33
02-02-2023,Lindt,Retail,150,9.09
02-02-2023,Mars,Airport,204,9.02
02-02-2023,Mars,Mall,220,8.96
02-02-2023,Mars,Online,210,9.4
02-02-2023,Mars,Retail,124,9.29
03-02-2023,Cadbury,Airport,221,8.55
03-02-2023,Cadbury,Mall,168,8.91
03-02-2023,Cadbury,Online,150,9.31
03-02-2023,Cadbury,Retail,171,9.07
03-02-2023,Ferrero,Airport,191,9
03-02-2023,Ferrero,Mall,192,9.26
03-02-2023,Ferrero,Online,217,8.55
03-02-2023,Ferrero,Retail,184,9.15
03-02-2023,Godiva,Airport,222,8.74
03-02-2023,Godiva,Mall,166,9.12
03-02-2023,Godiva,Online,151,9.81
03-02-2023,Godiva,Retail,153,8.67
03-02-2023,Hershey,Airport,173,9.39
03-02-2023,Hershey,Mall,142,8.06
03-02-2023,Hershey,Online,130,9.38
03-02-2023,Hershey,Retail,98,8.6
03-02-2023,Lindt,Airport,183,8.81
03-02-2023,Lindt,Mall,170,9.54
03-02-2023,Lindt,Online,185,9.53
03-02-2023,Lindt,Retail,150,8.53
03-02-2023,Mars,Airport,214,9.28
03-02-2023,Mars,Mall,171,9.16
03-02-2023,Mars,Online,177,10.45
03-02-2023,Mars,Retail,155,9.67
04-02-2023,Cadbury,Airport,231,8.27
04-02-2023,Cadbury,Mall,191,9.21
04-02-2023,Cadbury,Online,212,9.19
04-02-2023,Cadbury,Retail,139,9.34
04-02-2023,Ferrero,Airport,234,9.25
04-02-2023,Ferrero,Mall,186,8.71
04-02-2023,Ferrero,Online,200,8.82
04-02-2023,Ferrero,Retail,134,8.1
04-02-2023,Godiva,Airport,192,9.29
04-02-2023,Godiva,Mall,121,10.07
04-02-2023,Godiva,Online,185,8.82
04-02-2023,Godiva,Retail,130,9.86
04-02-2023,Hershey,Airport,172,9.58
04-02-2023,Hershey,Mall,129,9.76
04-02-2023,Hershey,Online,162,10.01
04-02-2023,Hershey,Retail,113,8.57
04-02-2023,Lindt,Airport,204,8.99
04-02-2023,Lindt,Mall,190,8.37
04-02-2023,Lindt,Online,159,7.85
04-02-2023,Lindt,Retail,95,8.11
04-02-2023,Mars,Airport,208,9.29
04-02-2023,Mars,Mall,182,9.56
04-02-2023,Mars,Online,144,9.09
04-02-2023,Mars,Retail,129,8.69
05-02-2023,Cadbury,Airport,249,9.1
05-02-2023,Cadbury,Mall,219,8.78
05-02-2023,Cadbury,Online,205,9.87
05-02-2023,Cadbury,Retail,191,9.34
05-02-2023,Ferrero,Airport,232,9.54
05-02-2023,Ferrero,Mall,189,9.83
05-02-2023,Ferrero,Online,162,9.33
05-02-2023,Ferrero,Retail,179,8.41
05-02-2023,Godiva,Airport,200,9.09
05-02-2023,Godiva,Mall,132,7.76
05-02-2023,Godiva,Online,129,9.68
05-02-2023,Godiva,Retail,131,8.46
05-02-2023,Hershey,Airport,189,8.63
05-02-2023,Hershey,Mall,110,9.18
05-02-2023,Hershey,Online,138,9.42
05-02-2023,Hershey,Retail,87,7.72
05-02-2023,Lindt,Airport,212,8.52
05-02-2023,Lindt,Mall,192,9.19
05-02-2023,Lindt,Online,187,9.86
05-02-2023,Lindt,Retail,94,9.08
05-02-2023,Mars,Airport,241,9.57
05-02-2023,Mars,Mall,173,8.53
05-02-2023,Mars,Online,177,8.04
05-02-2023,Mars,Retail,96,9.37
06-02-2023,Cadbury,Airport,221,9.33
06-02-2023,Cadbury,Mall,271,9.16
06-02-2023,Cadbury,Online,186,8.61
06-02-2023,Cadbury,Retail,175,8.83
06-02-2023,Ferrero,Airport,254,8.4
06-02-2023,Ferrero,Mall,216,8.68
06-02-2023,Ferrero,Online,171,8.07
06-02-2023,Ferrero,Retail,158,8.47
06-02-2023,Godiva,Airport,149,9.18
06-02-2023,Godiva,Mall,151,9.62
06-02-2023,Godiva,Online,171,9.24
06-02-2023,Godiva,Retail,141,9.52
06-02-2023,Hershey,Airport,209,9.6
06-02-2023,Hershey,Mall,162,9.11
06-02-2023,Hershey,Online,156,8.95
06-02-2023,Hershey,Retail,92,9.19
06-02-2023,Lindt,Airport,203,8.76
06-02-2023,Lindt,Mall,138,8.52
06-02-2023,Lindt,Online,168,9.48
06-02-2023,Lindt,Retail,134,8.88
06-02-2023,Mars,Airport,229,9.61
06-02-2023,Mars,Mall,128,9.01
06-02-2023,Mars,Online,132,8.82
06-02-2023,Mars,Retail,110,8.84
07-02-2023,Cadbury,Airport,193,8.52
07-02-2023,Cadbury,Mall,229,8.55
07-02-2023,Cadbury,Online,192,9.21
07-02-2023,Cadbury,Retail,130,8.9
07-02-2023,Ferrero,Airport,223,9.23
07-02-2023,Ferrero,Mall,165,9.01
07-02-2023,Ferrero,Online,156,7.93
07-02-2023,Ferrero,Retail,133,8.55
07-02-2023,Godiva,Airport,181,9.47
07-02-2023,Godiva,Mall,166,8.92
07-02-2023,Godiva,Online,228,9.03
07-02-2023,Godiva,Retail,153,9.21
07-02-2023,Hershey,Airport,177,8.34
07-02-2023,Hershey,Mall,128,9.07
07-02-2023,Hershey,Online,172,9.85
07-02-2023,Hershey,Retail,117,8.55
07-02-2023,Lindt,Airport,224,9.4
07-02-2023,Lindt,Mall,166,8.35
07-02-2023,Lindt,Online,139,9.51
07-02-2023,Lindt,Retail,94,10.55
07-02-2023,Mars,Airport,178,9.04
07-02-2023,Mars,Mall,154,9.27
07-02-2023,Mars,Online,156,9.05
07-02-2023,Mars,Retail,160,9.28
08-02-2023,Cadbury,Airport,220,8.76
08-02-2023,Cadbury,Mall,161,8.64
08-02-2023,Cadbury,Online,162,8.4
08-02-2023,Cadbury,Retail,124,9.21
08-02-2023,Ferrero,Airport,183,9.27
08-02-2023,Ferrero,Mall,171,8.5
08-02-2023,Ferrero,Online,173,8.76
08-02-2023,Ferrero,Retail,152,8.63
08-02-2023,Godiva,Airport,182,9.01
08-02-2023,Godiva,Mall,108,9.09
08-02-2023,Godiva,Online,140,9.38
08-02-2023,Godiva,Retail,96,8.52
08-02-2023,Hershey,Airport,175,8.6
08-02-2023,Hershey,Mall,148,9.04
08-02-2023,Hershey,Online,140,8.88
08-02-2023,Hershey,Retail,88,9.13
08-02-2023,Lindt,Airport,205,8.7
08-02-2023,Lindt,Mall,160,8.96
08-02-2023,Lindt,Online,137,8.49
08-02-2023,Lindt,Retail,147,8.69
08-02-2023,Mars,Airport,233,9.38
08-02-2023,Mars,Mall,190,8.66
08-02-2023,Mars,Online,184,8.78
08-02-2023,Mars,Retail,118,9.38
09-02-2023,Cadbury,Airport,225,8.64
09-02-2023,Cadbury,Mall,211,9.31
09-02-2023,Cadbury,Online,193,8.81
09-02-2023,Cadbury,Retail,163,8.47
09-02-2023,Ferrero,Airport,201,8.28
09-02-2023,Ferrero,Mall,156,8.58
09-02-2023,Ferrero,Online,239,8.89
09-02-2023,Ferrero,Retail,144,9.54
09-02-2023,Godiva,Airport,160,8.97
09-02-2023,Godiva,Mall,203,8.32
09-02-2023,Godiva,Online,154,9.51
09-02-2023,Godiva,Retail,107,8.07
09-02-2023,Hershey,Airport,146,8.68
09-02-2023,Hershey,Mall,100,9.18
09-02-2023,Hershey,Online,148,8.84
09-02-2023,Hershey,Retail,96,9.22
09-02-2023,Lindt,Airport,242,9.72
09-02-2023,Lindt,Mall,174,9.14
09-02-2023,Lindt,Online,149,8.77
09-02-2023,Lindt,Retail,115,8.98
09-02-2023,Mars,Airport,180,9.09
09-02-2023,Mars,Mall,157,9.06
09-02-2023,Mars,Online,216,8.79
09-02-2023,Mars,Retail,135,9.05
10-02-2023,Cadbury,Airport,203,8.5
10-02-2023,Cadbury,Mall,181,8.82
10-02-2023,Cadbury,Online,196,9.35
10-02-2023,Cadbury,Retail,210,9.04
10-02-2023,Ferrero,Airport,215,9.41
10-02-2023,Ferrero,Mall,183,9.97
10-02-2023,Ferrero,Online,200,9.5
10-02-2023,Ferrero,Retail,156,9.32
10-02-2023,Godiva,Airport,223,9.15
10-02-2023,Godiva,Mall,199,9.39
10-02-2023,Godiva,Online,196,8.87
10-02-2023,Godiva,Retail,86,9.35
10-02-2023,Hershey,Airport,168,9.77
10-02-2023,Hershey,Mall,151,9.17
10-02-2023,Hershey,Online,132,10.11
10-02-2023,Hershey,Retail,112,9.33
10-02-2023,Lindt,Airport,214,8.93
10-02-2023,Lindt,Mall,217,8.44
10-02-2023,Lindt,Online,139,9.01
10-02-2023,Lindt,Retail,195,9.61
10-02-2023,Mars,Airport,186,8.77
10-02-2023,Mars,Mall,198,8.61
10-02-2023,Mars,Online,196,9.35
10-02-2023,Mars,Retail,139,8.73
11-02-2023,Cadbury,Airport,226,8.8
11-02-2023,Cadbury,Mall,182,8.67
11-02-2023,Cadbury,Online,161,8.45
11-02-2023,Cadbury,Retail,135,9.38
11-02-2023,Ferrero,Airport,209,8.49
11-02-2023,Ferrero,Mall,172,8.44
11-02-2023,Ferrero,Online,190,9.08
11-02-2023,Ferrero,Retail,139,9.32
11-02-2023,Godiva,Airport,207,7.97
11-02-2023,Godiva,Mall,131,8.74
11-02-2023,Godiva,Online,157,9.76
11-02-2023,Godiva,Retail,80,9.7
11-02-2023,Hershey,Airport,185,8.09
11-02-2023,Hershey,Mall,140,8.95
11-02-2023,Hershey,Online,148,8.69
11-02-2023,Hershey,Retail,103,9.18
11-02-2023,Lindt,Airport,191,8.76
11-02-2023,Lindt,Mall,175,8.87
11-02-2023,Lindt,Online,172,8.07
11-02-2023,Lindt,Retail,152,8.31
11-02-2023,Mars,Airport,205,9.75
11-02-2023,Mars,Mall,187,9.61
11-02-2023,Mars,Online,193,9.76
11-02-2023,Mars,Retail,104,9.39
12-02-2023,Cadbury,Airport,261,9.42
12-02-2023,Cadbury,Mall,218,8.48
12-02-2023,Cadbury,Online,204,9.07
12-02-2023,Cadbury,Retail,170,8.37
12-02-2023,Ferrero,Airport,233,9.04
12-02-2023,Ferrero,Mall,188,9.01
12-02-2023,Ferrero,Online,198,9.11
12-02-2023,Ferrero,Retail,122,9.6
12-02-2023,Godiva,Airport,169,8.14
12-02-2023,Godiva,Mall,140,8.46
12-02-2023,Godiva,Online,128,9.24
12-02-2023,Godiva,Retail,137,8.55
12-02-2023,Hershey,Airport,132,9.61
12-02-2023,Hershey,Mall,171,8.61
12-02-2023,Hershey,Online,141,8.49
12-02-2023,Hershey,Retail,107,9.37
12-02-2023,Lindt,Airport,204,8.77
12-02-2023,Lindt,Mall,186,8.98
12-02-2023,Lindt,Online,156,8.53
12-02-2023,Lindt,Retail,141,8.9
12-02-2023,Mars,Airport,201,9.28
12-02-2023,Mars,Mall,163,9.14
12-02-2023,Mars,Online,183,8.08
12-02-2023,Mars,Retail,107,8.74
13-02-2023,Cadbury,Airport,216,8.81
13-02-2023,Cadbury,Mall,199,9.68
13-02-2023,Cadbury,Online,230,8.75
13-02-2023,Cadbury,Retail,168,8.85
13-02-2023,Ferrero,Airport,186,9.24
13-02-2023,Ferrero,Mall,191,8.52
13-02-2023,Ferrero,Online,164,9.65
13-02-2023,Ferrero,Retail,165,9.64
13-02-2023,Godiva,Airport,152,9.25
13-02-2023,Godiva,Mall,149,9.61
13-02-2023,Godiva,Online,164,9.67
13-02-2023,Godiva,Retail,133,9.03
13-02-2023,Hershey,Airport,157,8.38
13-02-2023,Hershey,Mall,161,8.42
13-02-2023,Hershey,Online,136,9.21
13-02-2023,Hershey,Retail,108,8.68
13-02-2023,Lindt,Airport,219,8.7
13-02-2023,Lindt,Mall,219,8.78
13-02-2023,Lindt,Online,146,9.27
13-02-2023,Lindt,Retail,123,7.97
13-02-2023,Mars,Airport,215,9.14
13-02-2023,Mars,Mall,181,8.89
13-02-2023,Mars,Online,137,9.2
13-02-2023,Mars,Retail,121,8.44
14-02-2023,Cadbury,Airport,223,9.24
14-02-2023,Cadbury,Mall,231,8.97
14-02-2023,Cadbury,Online,227,8.99
14-02-2023,Cadbury,Retail,143,8.74
14-02-2023,Ferrero,Airport,199,9.25
14-02-2023,Ferrero,Mall,178,9.22
14-02-2023,Ferrero,Online,196,9.86
14-02-2023,Ferrero,Retail,131,9.6
14-02-2023,Godiva,Airport,201,8.75
14-02-2023,Godiva,Mall,178,8.42
14-02-2023,Godiva,Online,172,8.83
14-02-2023,Godiva,Retail,104,9.97
14-02-2023,Hershey,Airport,142,8.8
14-02-2023,Hershey,Mall,173,9.19
14-02-2023,Hershey,Online,129,8.5
14-02-2023,Hershey,Retail,117,8.94
14-02-2023,Lindt,Airport,227,9.37
14-02-2023,Lindt,Mall,188,9.2
14-02-2023,Lindt,Online,166,7.75
14-02-2023,Lindt,Retail,171,8.34
14-02-2023,Mars,Airport,285,8.98
14-02-2023,Mars,Mall,180,9.43
14-02-2023,Mars,Online,162,9.1
14-02-2023,Mars,Retail,177,9.42
15-02-2023,Cadbury,Airport,192,8.69
15-02-2023,Cadbury,Mall,197,9.44
15-02-2023,Cadbury,Online,206,9.49
15-02-2023,Cadbury,Retail,154,8.73
15-02-2023,Ferrero,Airport,235,9.72
15-02-2023,Ferrero,Mall,134,8.95
15-02-2023,Ferrero,Online,167,8.79
15-02-2023,Ferrero,Retail,146,9.66
15-02-2023,Godiva,Airport,228,9.2
15-02-2023,Godiva,Mall,189,8.74
15-02-2023,Godiva,Online,193,9
15-02-2023,Godiva,Retail,100,8.23
15-02-2023,Hershey,Airport,148,9.62
15-02-2023,Hershey,Mall,148,9.33
15-02-2023,Hershey,Online,144,9.71
15-02-2023,Hershey,Retail,79,7.99
15-02-2023,Lindt,Airport,170,8.22
15-02-2023,Lindt,Mall,217,9.11
15-02-2023,Lindt,Online,175,9.13
15-02-2023,Lindt,Retail,151,8.59
15-02-2023,Mars,Airport,188,8.92
15-02-2023,Mars,Mall,195,9.6
15-02-2023,Mars,Online,167,9.25
15-02-2023,Mars,Retail,128,9.15
16-02-2023,Cadbury,Airport,217,8.89
16-02-2023,Cadbury,Mall,185,9.12
16-02-2023,Cadbury,Online,219,9.07
16-02-2023,Cadbury,Retail,148,8.61
16-02-2023,Ferrero,Airport,223,8.37
16-02-2023,Ferrero,Mall,166,9.91
16-02-2023,Ferrero,Online,166,9.07
16-02-2023,Ferrero,Retail,140,8.93
16-02-2023,Godiva,Airport,135,9.54
16-02-2023,Godiva,Mall,197,9.42
16-02-2023,Godiva,Online,174,8.77
16-02-2023,Godiva,Retail,95,8.86
16-02-2023,Hershey,Airport,171,8.57
16-02-2023,Hershey,Mall,123,8.94
16-02-2023,Hershey,Online,147,8.88
16-02-2023,Hershey,Retail,112,10.22
16-02-2023,Lindt,Airport,220,8.82
16-02-2023,Lindt,Mall,186,9.1
16-02-2023,Lindt,Online,168,9.1
16-02-2023,Lindt,Retail,145,8.54
16-02-2023,Mars,Airport,231,8.75
16-02-2023,Mars,Mall,157,8.94
16-02-2023,Mars,Online,127,9.02
16-02-2023,Mars,Retail,122,10.19
17-02-2023,Cadbury,Airport,250,8.52
17-02-2023,Cadbury,Mall,218,9.04
17-02-2023,Cadbury,Online,205,8.82
17-02-2023,Cadbury,Retail,145,9.07
17-02-2023,Ferrero,Airport,233,9.18
17-02-2023,Ferrero,Mall,193,9.35
17-02-2023,Ferrero,Online,168,9.08
17-02-2023,Ferrero,Retail,204,8.61
17-02-2023,Godiva,Airport,164,9.58
17-02-2023,Godiva,Mall,144,9.66
17-02-2023,Godiva,Online,180,9.13
17-02-2023,Godiva,Retail,111,9.51
17-02-2023,Hershey,Airport,168,9.49
17-02-2023,Hershey,Mall,133,8.75
17-02-2023,Hershey,Online,157,8.89
17-02-2023,Hershey,Retail,105,9.32
17-02-2023,Lindt,Airport,243,9.49
17-02-2023,Lindt,Mall,157,9.65
17-02-2023,Lindt,Online,191,8.73
17-02-2023,Lindt,Retail,104,8.95
17-02-2023,Mars,Airport,159,9.4
17-02-2023,Mars,Mall,221,8.59
17-02-2023,Mars,Online,218,9.01
17-02-2023,Mars,Retail,144,9.31
18-02-2023,Cadbury,Airport,265,8.73
18-02-2023,Cadbury,Mall,221,8.72
18-02-2023,Cadbury,Online,169,9.82
18-02-2023,Cadbury,Retail,129,8.69
18-02-2023,Ferrero,Airport,231,8.9
18-02-2023,Ferrero,Mall,248,9.02
18-02-2023,Ferrero,Online,187,8.49
18-02-2023,Ferrero,Retail,128,9.83
18-02-2023,Godiva,Airport,183,8.58
18-02-2023,Godiva,Mall,146,8.29
18-02-2023,Godiva,Online,126,8.65
18-02-2023,Godiva,Retail,96,9.92
18-02-2023,Hershey,Airport,131,8.55
18-02-2023,Hershey,Mall,138,8.61
18-02-2023,Hershey,Online,109,9.4
18-02-2023,Hershey,Retail,111,8.95
18-02-2023,Lindt,Airport,170,9.28
18-02-2023,Lindt,Mall,214,9.94
18-02-2023,Lindt,Online,122,9.89
18-02-2023,Lindt,Retail,118,9.19
18-02-2023,Mars,Airport,242,8.29
18-02-2023,Mars,Mall,148,8.16
18-02-2023,Mars,Online,217,8.67
18-02-2023,Mars,Retail,111,9.25
19-02-2023,Cadbury,Airport,252,8.7
19-02-2023,Cadbury,Mall,201,8.65
19-02-2023,Cadbury,Online,194,9.82
19-02-2023,Cadbury,Retail,143,8.64
19-02-2023,Ferrero,Airport,210,8.98
19-02-2023,Ferrero,Mall,199,9.33
19-02-2023,Ferrero,Online,262,9.11
19-02-2023,Ferrero,Retail,164,8.39
19-02-2023,Godiva,Airport,174,8.83
19-02-2023,Godiva,Mall,124,9.38
19-02-2023,Godiva,Online,151,9.2
19-02-2023,Godiva,Retail,113,9.03
19-02-2023,Hershey,Airport,149,8.83
19-02-2023,Hershey,Mall,155,8.64
19-02-2023,Hershey,Online,188,8.66
19-02-2023,Hershey,Retail,116,9.13
19-02-2023,Lindt,Airport,242,8.37
19-02-2023,Lindt,Mall,170,9.43
19-02-2023,Lindt,Online,235,9.32
19-02-2023,Lindt,Retail,149,9.03
19-02-2023,Mars,Airport,197,9.92
19-02-2023,Mars,Mall,195,9.26
19-02-2023,Mars,Online,225,10.07
19-02-2023,Mars,Retail,139,8.03
20-02-2023,Cadbury,Airport,250,8.88
20-02-2023,Cadbury,Mall,147,8.1
20-02-2023,Cadbury,Online,167,9.25
20-02-2023,Cadbury,Retail,171,9.25
20-02-2023,Ferrero,Airport,242,8.91
20-02-2023,Ferrero,Mall,207,9.39
20-02-2023,Ferrero,Online,197,9.21
20-02-2023,Ferrero,Retail,123,8.8
20-02-2023,Godiva,Airport,170,9.15
20-02-2023,Godiva,Mall,150,8.71
20-02-2023,Godiva,Online,137,8.68
20-02-2023,Godiva,Retail,114,9.37
20-02-2023,Hershey,Airport,159,9.5
20-02-2023,Hershey,Mall,98,8.81
20-02-2023,Hershey,Online,144,8.82
20-02-2023,Hershey,Retail,89,9.08
20-02-2023,Lindt,Airport,220,8.44
20-02-2023,Lindt,Mall,199,8.62
20-02-2023,Lindt,Online,171,9.58
20-02-2023,Lindt,Retail,125,8.87
20-02-2023,Mars,Airport,146,9
20-02-2023,Mars,Mall,120,8.88
20-02-2023,Mars,Online,136,8.41
20-02-2023,Mars,Retail,138,9.04
21-02-2023,Cadbury,Airport,261,8.55
21-02-2023,Cadbury,Mall,215,9.33
21-02-2023,Cadbury,Online,131,8.93
21-02-2023,Cadbury,Retail,105,8.24
21-02-2023,Ferrero,Airport,210,8.47
21-02-2023,Ferrero,Mall,184,9.15
21-02-2023,Ferrero,Online,163,9.22
21-02-2023,Ferrero,Retail,129,8.69
21-02-2023,Godiva,Airport,148,9.9
21-02-2023,Godiva,Mall,167,9.13
21-02-2023,Godiva,Online,175,8.02
21-02-2023,Godiva,Retail,120,9.62
21-02-2023,Hershey,Airport,211,8.92
21-02-2023,Hershey,Mall,167,9.34
21-02-2023,Hershey,Online,100,9.04
21-02-2023,Hershey,Retail,111,10
21-02-2023,Lindt,Airport,263,8.68
21-02-2023,Lindt,Mall,205,9.19
21-02-2023,Lindt,Online,182,8.97
21-02-2023,Lindt,Retail,155,8.79
21-02-2023,Mars,Airport,229,9.29
21-02-2023,Mars,Mall,173,8.73
21-02-2023,Mars,Online,150,9.05
21-02-2023,Mars,Retail,149,8.58
22-02-2023,Cadbury,Airport,236,8.81
22-02-2023,Cadbury,Mall,216,8.58
22-02-2023,Cadbury,Online,212,8.74
22-02-2023,Cadbury,Retail,125,7.21
22-02-2023,Ferrero,Airport,254,9.56
22-02-2023,Ferrero,Mall,188,9.8
22-02-2023,Ferrero,Online,204,8.74
22-02-2023,Ferrero,Retail,125,8.47
22-02-2023,Godiva,Airport,173,8.57
22-02-2023,Godiva,Mall,193,8.41
22-02-2023,Godiva,Online,162,8.74
22-02-2023,Godiva,Retail,131,9.22
22-02-2023,Hershey,Airport,155,9.25
22-02-2023,Hershey,Mall,170,9.08
22-02-2023,Hershey,Online,126,8.87
22-02-2023,Hershey,Retail,122,8.43
22-02-2023,Lindt,Airport,222,9.22
22-02-2023,Lindt,Mall,142,8.58
22-02-2023,Lindt,Online,199,8.87
22-02-2023,Lindt,Retail,99,7.96
22-02-2023,Mars,Airport,230,8.8
22-02-2023,Mars,Mall,149,8.64
22-02-2023,Mars,Online,164,9.31
22-02-2023,Mars,Retail,141,9.84
23-02-2023,Cadbury,Airport,245,9.29
23-02-2023,Cadbury,Mall,195,8.71
23-02-2023,Cadbury,Online,226,9
